subject,block,trial,effect,target,key,choice,choice_tcd,rt,pA,pB,pC,mA,mB,mC,pos_A,pos_B,pos_C,pA_top,pB_top,pC_top,dwell_A,dwell_B,dwell_C,dwell_p,dwell_m,dwell_Ap,dwell_Am,dwell_Bp,dwell_Bm,dwell_Cp,dwell_Cm,dwell_total,dwell_target,dwell_competitor,dwell_decoy
33,3,170,attraction,B,L,A,competitor,2440.0,0.78,0.65,0.63,12,15,14,0,2,1,False,True,True,0.47359311493209966,0.23336178238270863,0.2930451026851917,0.48851394500772044,0.5114860549922796,0.24023133254939102,0.23336178238270863,0.09429964607792318,0.13906213630478545,0.1539829663804062,0.13906213630478545,1675.5099999997765,0.23336178238270863,0.47359311493209966,0.2930451026851917
33,3,171,compromise,A,M,A,target,3900.0,0.75,0.62,0.88,12,15,9,1,0,2,True,False,True,0.505506772527582,0.26908058086963044,0.22541264660278756,0.5393340455511927,0.4606659544488073,0.2880896631849206,0.2174171093426614,0.10517206703704413,0.1639085138325863,0.14607231532922796,0.0793403312735596,3251.814000000013,0.505506772527582,0.26908058086963044,0.22541264660278756
33,3,172,compromise,A,L,A,target,3920.0,0.72,0.65,0.82,12,15,9,0,1,2,True,True,False,0.37180170324183964,0.3850487903233532,0.24314950643480715,0.5369779127140542,0.46302208728594585,0.20949233025301625,0.1623093729888234,0.22557039477038135,0.15947839555297183,0.10191518769065655,0.1412343187441506,3179.1140000000596,0.37180170324183964,0.3850487903233532,0.24314950643480715
33,3,173,compromise,A,M,C,decoy,3300.0,0.78,0.68,0.88,11,15,10,2,0,1,False,False,True,0.32465905983350585,0.28297736577398874,0.3923635743925054,0.5207734714664163,0.4792265285335837,0.13871439498724938,0.18594466484625644,0.11850172600339305,0.1644756397705957,0.26355735047577383,0.12880622391673158,2523.1700000001583,0.32465905983350585,0.28297736577398874,0.3923635743925054
33,3,174,compromise,B,R,C,decoy,4290.0,0.72,0.68,0.58,11,15,19,1,0,2,False,True,False,0.3843559206952229,0.25809732603171204,0.357546753273065,0.4534212601074339,0.5465787398925661,0.21830322043757144,0.16605270025765148,0.10982621641120613,0.14827110962050594,0.1252918232586563,0.23225493001440872,3655.465999999782,0.25809732603171204,0.3843559206952229,0.357546753273065
33,3,175,compromise,A,R,C,decoy,4230.0,0.75,0.62,0.88,11,15,10,0,1,2,False,True,True,0.30276034866983237,0.4122433838453879,0.2849962674847798,0.5367115271874301,0.46328847281256996,0.12722051014813157,0.17553983852170077,0.2721784952688392,0.1400648885765487,0.13731252177045933,0.14768374571432047,3269.9129999999423,0.30276034866983237,0.4122433838453879,0.2849962674847798
33,3,176,compromise,A,L,A,target,5500.0,0.78,0.68,0.82,12,15,10,0,2,1,True,True,True,0.39084175630015977,0.20803215379462447,0.4011260899052158,0.5628724907334347,0.4371275092665653,0.24554261468609043,0.14529914161406932,0.10218366932502798,0.1058484844695965,0.2151462067223163,0.1859798831828995,4638.705999999773,0.39084175630015977,0.20803215379462447,0.4011260899052158
33,3,177,attraction,A,M,A,target,3760.0,0.72,0.65,0.7,11,15,10,1,2,0,True,True,False,0.4856544019972247,0.23145932718565462,0.2828862708171207,0.6050142745467243,0.39498572545327576,0.3376171810218317,0.14803722097539299,0.16848581002240282,0.06297351716325181,0.09891128350248975,0.18397498731463094,3033.0209999999497,0.4856544019972247,0.23145932718565462,0.2828862708171207
33,3,178,filler,,L,C,,6040.0,0.32,0.48,0.85,31,20,11,1,2,0,True,False,False,0.3484442692854699,0.2728437997667627,0.37871193094776745,0.48410826972505466,0.5158917302749454,0.19856965427469953,0.14987461501077035,0.0962532293621635,0.1765905704045992,0.18928538608819162,0.1894265448595758,5277.744999999879,,,
33,3,179,filler,,L,C,,2960.0,0.32,0.6,0.78,31,16,12,2,1,0,True,False,True,0.19244823386114496,0.30450669914738127,0.5030450669914738,0.47949654892407634,0.5205034510759237,0.0775477060495331,0.11490052781161185,0.08120178643930166,0.2233049127080796,0.3207470564352416,0.18229801055623224,2463.0,,,
33,3,180,compromise,A,R,A,target,3730.0,0.78,0.65,0.82,12,14,10,2,1,0,True,True,True,0.4438646834800242,0.34630225969997375,0.20983305682000203,0.5937010292388998,0.4062989707611002,0.2962043842363191,0.14766029924370513,0.14455166136489028,0.20175059833508344,0.15294498363769038,0.05688807318231166,3216.842999999877,0.4438646834800242,0.34630225969997375,0.20983305682000203
33,3,181,compromise,B,L,B,target,4110.0,0.72,0.68,0.58,12,14,19,2,0,1,False,False,True,0.3643217033022384,0.5353778088444491,0.10030048785331257,0.38155546410177665,0.6184445358982233,0.13787008639630594,0.2264516169059325,0.14338488985215816,0.3919929189922909,0.10030048785331257,0.0,2901.2819999996573,0.5353778088444491,0.3643217033022384,0.10030048785331257
33,3,182,compromise,B,R,C,decoy,6150.0,0.72,0.65,0.55,11,15,19,1,0,2,True,True,False,0.173345473630966,0.4879354072575339,0.3387191191115001,0.4783051031669247,0.5216948968330753,0.148581834540828,0.024763639090137998,0.2877626579455851,0.2001727493119488,0.04196061068051161,0.2967585084309885,4361.233000000007,0.4879354072575339,0.173345473630966,0.3387191191115001
33,3,183,attraction,B,L,A,competitor,5270.0,0.78,0.68,0.66,11,14,13,0,2,1,False,False,False,0.33640880056777855,0.25621007806955287,0.4073811213626686,0.5039034776437189,0.49609652235628104,0.1691506978944878,0.16725810267329075,0.1242015613910575,0.1320085166784954,0.21055121835817364,0.1968299030044949,4227.0,0.25621007806955287,0.33640880056777855,0.4073811213626686
33,3,184,attraction,B,M,A,competitor,2350.0,0.78,0.62,0.6,11,15,14,1,2,0,True,True,False,0.39081785027049076,0.14409673289671335,0.46508541683279586,0.4989983009772369,0.5010016990227631,0.2587189818768825,0.13209886839360827,0.04304414232833101,0.10105259056838235,0.19723517677202337,0.2678502400607725,1642.7090000000317,0.14409673289671335,0.39081785027049076,0.46508541683279586
33,3,185,filler,,R,C,,9220.0,0.31,0.38,0.85,32,26,11,0,1,2,False,True,True,0.34971751564468556,0.30658795267372896,0.3436945316815854,0.5352050460816143,0.4647949539183857,0.11840930174264913,0.23130821390203643,0.19676460679337152,0.10982334588035747,0.22003113754559367,0.12366339413599178,7803.441000000341,,,
33,3,186,compromise,A,R,A,target,2720.0,0.78,0.68,0.88,12,15,9,2,0,1,False,True,True,0.3785887151121995,0.36886547128318625,0.25254581360461426,0.4990484680957652,0.5009515319042348,0.17986414047250304,0.19872457463969645,0.23500238975505738,0.13386308152812887,0.08418193786820474,0.16836387573640949,2173.8630000001285,0.3785887151121995,0.36886547128318625,0.25254581360461426
33,3,187,attraction,B,R,A,competitor,2410.0,0.72,0.62,0.6,12,15,14,2,0,1,False,False,True,0.27133412557778913,0.41509577646674706,0.3135700979554638,0.4089210052929416,0.5910789947070584,0.11710883250173446,0.15422529307605465,0.11134938172296062,0.30374639474378645,0.18046279106824653,0.1331073068872173,1562.6489999999758,0.41509577646674706,0.27133412557778913,0.3135700979554638
33,3,188,attraction,A,L,A,target,7610.0,0.78,0.68,0.76,11,15,10,0,2,1,False,True,False,0.4823124795283328,0.1457582705535539,0.3719292499181133,0.42630199803471996,0.5736980019652801,0.16885031116934163,0.31346216835899116,0.11169341631182443,0.03406485424172945,0.1457582705535539,0.22617097936455946,6106.0,0.4823124795283328,0.1457582705535539,0.3719292499181133
33,3,189,filler,,L,B,,8390.0,0.27,0.61,0.89,37,16,11,1,0,2,True,False,True,0.237925809107038,0.45172942225367074,0.3103447686392913,0.5286894856839603,0.47131051431603965,0.13706764443658231,0.10085816467045569,0.17047982533665623,0.2812495969170145,0.2211420159107218,0.08920275272856945,6434.779000000097,,,
33,3,190,compromise,A,L,A,target,8490.0,0.78,0.65,0.82,12,14,9,0,2,1,True,False,True,0.22760487144790256,0.09566982408660352,0.676725304465494,0.7895805142083897,0.2104194857916103,0.1577807848443843,0.06982408660351827,0.02368064952638701,0.07198917456021652,0.6081190798376184,0.06860622462787551,7390.0,0.22760487144790256,0.09566982408660352,0.676725304465494
33,3,191,attraction,B,L,B,target,7120.0,0.72,0.65,0.63,12,14,13,1,0,2,False,True,False,0.25222685657965194,0.6073411599535113,0.14043198346683677,0.5891676091519207,0.4108323908480793,0.04130352454906964,0.21092333203058228,0.4669091764866745,0.14043198346683677,0.08095490811617649,0.05947707535066028,5447.477000000188,0.6073411599535113,0.25222685657965194,0.14043198346683677
33,3,192,compromise,A,M,A,target,3830.0,0.78,0.62,0.85,11,15,9,1,2,0,True,False,False,0.31217129977460556,0.540946656649136,0.14688204357625845,0.5030052592036063,0.49699474079639366,0.21863260706235912,0.09353869271224644,0.2092411720510894,0.3317054845980466,0.07513148009015777,0.07175056348610068,2662.0,0.31217129977460556,0.540946656649136,0.14688204357625845
33,3,193,attraction,A,R,A,target,2520.0,0.72,0.65,0.7,11,15,10,2,1,0,True,False,False,0.239518305880734,0.33427766774473233,0.4262040263745337,0.47873576186055805,0.5212642381394419,0.1439357852599746,0.09558252062075939,0.12587643426012576,0.20840123348460654,0.20892354234045768,0.217280484034076,1914.5759999998845,0.239518305880734,0.33427766774473233,0.4262040263745337
33,3,194,attraction,B,M,A,competitor,2350.0,0.75,0.62,0.6,11,15,14,1,0,2,True,False,False,0.37538970661670595,0.35468363245706497,0.2699266609262291,0.37735747197486824,0.6226425280251318,0.15277849008424566,0.2226112165324603,0.1122894909453113,0.2423941415117537,0.1122894909453113,0.15763716998091776,1852.3549999999814,0.35468363245706497,0.37538970661670595,0.2699266609262291
33,3,195,filler,,M,C,,3100.0,0.19,0.56,0.8,52,17,12,2,0,1,False,True,False,0.27155727155727155,0.24667524667524668,0.48176748176748174,0.5752895752895753,0.4247104247104247,0.10381810381810382,0.16773916773916775,0.19305019305019305,0.053625053625053626,0.2784212784212784,0.20334620334620335,2331.0,,,
33,3,196,compromise,B,M,B,target,4480.0,0.75,0.62,0.58,11,15,18,0,1,2,True,False,False,0.28325655173801184,0.47386169936073314,0.242881748901255,0.5154432030148847,0.48455679698511533,0.1928377115773066,0.09041884016070527,0.21348892815722076,0.2603727712035124,0.10911656328035728,0.1337651856208977,3583.3239999997895,0.47386169936073314,0.28325655173801184,0.242881748901255
33,3,197,attraction,A,M,A,target,3150.0,0.72,0.62,0.7,12,15,11,1,2,0,False,False,False,0.4760511412568148,0.21308372814043516,0.31086513060275,0.35129212398918785,0.6487078760108121,0.1448490394931372,0.3312021017636776,0.04042699338643782,0.17265673475399734,0.16601609110961282,0.1448490394931372,2409.4050000002608,0.4760511412568148,0.21308372814043516,0.31086513060275
33,3,198,attraction,A,R,A,target,7230.0,0.72,0.65,0.7,11,14,10,2,1,0,True,True,False,0.27998479376544383,0.34023949819425964,0.37977570804029653,0.4746245960843946,0.5253754039156054,0.13134385097890136,0.1486409427865425,0.18038395742254323,0.1598555407717164,0.16289678768295002,0.21687892035734652,5261.0,0.27998479376544383,0.34023949819425964,0.37977570804029653
33,3,199,filler,,M,C,,4680.0,0.19,0.59,0.81,52,16,12,0,2,1,False,False,False,0.17598187311178248,0.28323262839879154,0.540785498489426,0.26409869083585097,0.7359013091641491,0.0,0.17598187311178248,0.05236656596173213,0.23086606243705943,0.21173212487411883,0.3290533736153072,3972.0,,,
33,3,200,filler,,M,C,,6170.0,0.28,0.67,0.78,35,14,12,2,0,1,False,True,True,0.14898221455445548,0.4618875534324379,0.3891302320131066,0.557535629267355,0.442464370732645,0.07086260061902468,0.07811961393543082,0.2663750770257313,0.19551247640670663,0.22029795162259902,0.16883228039050757,4685.122999999905,,,
33,3,201,compromise,B,M,C,decoy,7520.0,0.72,0.62,0.58,11,14,19,0,2,1,True,False,False,0.1789558232931727,0.33397590361445784,0.4870682730923695,0.3490763052208835,0.6509236947791165,0.09349397590361445,0.08546184738955823,0.08690763052208836,0.24706827309236948,0.1686746987951807,0.31839357429718873,6225.0,0.33397590361445784,0.1789558232931727,0.4870682730923695
33,3,202,attraction,A,L,A,target,2830.0,0.75,0.65,0.73,12,14,11,0,2,1,True,True,True,0.4031078610603291,0.26188299817184646,0.3350091407678245,0.46755027422303475,0.5324497257769653,0.19012797074954296,0.2129798903107861,0.12888482632541134,0.1329981718464351,0.14853747714808044,0.18647166361974407,2188.0,0.4031078610603291,0.26188299817184646,0.3350091407678245
33,3,203,compromise,B,M,A,competitor,1980.0,0.72,0.62,0.55,12,14,19,1,2,0,True,True,True,0.48991121872477805,0.3559322033898305,0.15415657788539144,0.6238902340597255,0.3761097659402744,0.3155770782889427,0.17433414043583534,0.15415657788539144,0.20177562550443906,0.15415657788539144,0.0,1239.0,0.3559322033898305,0.48991121872477805,0.15415657788539144
33,3,204,compromise,A,R,A,target,3600.0,0.72,0.68,0.82,12,15,9,2,1,0,True,False,True,0.4027116159765482,0.2924148039574936,0.3048735800659582,0.6372297544888238,0.36277024551117626,0.24734334921216564,0.15536826676438256,0.17662147306705753,0.11579333089043606,0.21326493220960058,0.09160864785635764,2729.0,0.4027116159765482,0.2924148039574936,0.3048735800659582
33,3,205,compromise,B,R,A,competitor,2910.0,0.72,0.62,0.55,12,14,19,2,1,0,True,False,False,0.2224239673172946,0.47571493418066274,0.3018610985020427,0.3091239219246482,0.6908760780753518,0.10939627780299592,0.11302768951429869,0.07535179300953246,0.40036314117113025,0.12437585111211984,0.17748524738992283,2203.0,0.47571493418066274,0.2224239673172946,0.3018610985020427
33,3,206,compromise,A,R,A,target,4270.0,0.78,0.68,0.85,11,15,9,2,0,1,False,True,False,0.321483771251932,0.3187017001545595,0.3598145285935085,0.5480680061823802,0.4519319938176198,0.13137557959814528,0.1901081916537867,0.20834621329211747,0.11035548686244204,0.20834621329211747,0.15146831530139104,3235.0,0.321483771251932,0.3187017001545595,0.3598145285935085
33,3,207,compromise,A,M,A,target,4570.0,0.75,0.65,0.82,12,15,9,1,0,2,False,False,False,0.48646253505663806,0.34769011970755487,0.16584734523580705,0.3830484369659503,0.6169515630340497,0.20092504092865965,0.2855374941279784,0.09569195385010187,0.251998165857453,0.08643144218718879,0.07941590304861827,3563.5179999999236,0.48646253505663806,0.34769011970755487,0.16584734523580705
33,3,208,compromise,A,L,C,decoy,5940.0,0.75,0.68,0.88,11,15,10,1,2,0,True,True,True,0.3897135688898181,0.18942086556554463,0.4208655655446373,0.5912607150324064,0.40873928496759354,0.21910934559899645,0.17060422329082167,0.08342044741793853,0.1060004181476061,0.28873092201547146,0.1321346435291658,4783.0,0.3897135688898181,0.18942086556554463,0.4208655655446373
33,3,209,attraction,B,R,A,competitor,4580.0,0.78,0.65,0.63,12,15,14,2,1,0,True,True,True,0.2430561935896573,0.527529942128696,0.22941386428164676,0.5595476537699452,0.4404523462300548,0.10189984748432368,0.14115634610533362,0.3905498192809166,0.13698012284777936,0.06709798700470493,0.1623158772769418,3591.7620000001043,0.527529942128696,0.2430561935896573,0.22941386428164676
33,3,210,attraction,B,M,A,competitor,2840.0,0.78,0.62,0.6,12,15,14,1,0,2,False,True,True,0.37859800197663246,0.47830160201174077,0.14310039601162675,0.43440031500821047,0.5655996849917896,0.0918927189263671,0.2867052830502654,0.25270497704750955,0.22559662496423125,0.08980261903433381,0.05329777697729292,2176.4509999998845,0.47830160201174077,0.37859800197663246,0.14310039601162675
33,3,211,compromise,A,L,C,decoy,5110.0,0.75,0.65,0.85,12,15,10,1,2,0,False,True,True,0.4355329604659693,0.2799844752320472,0.2844825643019835,0.6080879584852051,0.3919120415147948,0.18758231015904922,0.24795065030692004,0.1769595550257329,0.10302492020631432,0.24354609330042304,0.04093647100156047,3859.6390000001993,0.4355329604659693,0.2799844752320472,0.2844825643019835
33,3,212,compromise,B,R,C,decoy,4890.0,0.75,0.62,0.58,12,14,19,0,1,2,True,True,True,0.22170327983874988,0.3072406667738834,0.4710560533873667,0.457664059158756,0.5423359408412439,0.1078076589604905,0.11389562087825937,0.13424108227728457,0.17299958449659886,0.215615317920981,0.25544073546638574,3942.2060000000056,0.3072406667738834,0.22170327983874988,0.4710560533873667
33,3,213,attraction,A,R,A,target,4790.0,0.75,0.65,0.73,12,14,11,2,0,1,False,True,False,0.47138139790864064,0.228673637864612,0.2999449642267474,0.42350027517886624,0.5764997248211338,0.19207484865162355,0.27930654925701703,0.1282333516785911,0.10044028618602091,0.10319207484865163,0.19675288937809576,3634.0,0.47138139790864064,0.228673637864612,0.2999449642267474
33,3,214,compromise,B,L,A,competitor,3200.0,0.72,0.65,0.52,12,15,18,0,2,1,True,True,False,0.4788383214753471,0.17874931254661341,0.3424123659780395,0.5138471286506227,0.48615287134937735,0.270638345339118,0.20819997613622912,0.13303337583392455,0.04571593671268885,0.11017540747758013,0.23223695850045936,2187.4209999998566,0.17874931254661341,0.4788383214753471,0.3424123659780395
33,3,215,compromise,A,L,A,target,4490.0,0.72,0.68,0.82,12,15,9,0,2,1,True,False,False,0.42870514820592825,0.22090483619344775,0.35039001560062405,0.51201248049922,0.48798751950078,0.26521060842433697,0.16349453978159126,0.09609984399375975,0.12480499219968799,0.15070202808112323,0.1996879875195008,3205.0,0.42870514820592825,0.22090483619344775,0.35039001560062405
33,3,216,filler,,L,C,,4160.0,0.24,0.37,0.76,41,27,13,1,2,0,False,True,True,0.5490090460708948,0.1305191317074203,0.32047182222168485,0.5028390130859571,0.4971609869140429,0.18231243794052357,0.3666966081303713,0.08878852497103422,0.04173060673638608,0.2317380501743993,0.08873377204728554,3378.814999999944,,,
33,3,217,attraction,B,L,A,competitor,6890.0,0.72,0.62,0.6,12,15,14,0,2,1,True,True,True,0.17576975138063194,0.3326891453236851,0.49154110329568296,0.6379829581019667,0.36201704189803335,0.10513668582068633,0.07063306555994563,0.20208120056705928,0.1306079447566258,0.3307650717142211,0.16077603158146192,5535.651000000304,0.3326891453236851,0.17576975138063194,0.49154110329568296
33,3,218,compromise,B,R,B,target,6530.0,0.72,0.68,0.55,11,14,19,1,2,0,True,False,False,0.13289327508621862,0.6039856559035319,0.26312106901024945,0.3817987618840232,0.6182012381159768,0.02855872673772606,0.10433454834849254,0.2597578029581405,0.3442278529453915,0.09348223218815664,0.1696388368220928,5252.335000000196,0.6039856559035319,0.13289327508621862,0.26312106901024945
33,3,219,attraction,A,R,A,target,3680.0,0.75,0.65,0.73,11,15,10,2,1,0,False,False,False,0.2213084730862642,0.3581438381624151,0.42054768875132076,0.39477218524720753,0.6052278147527925,0.1465133883391698,0.07479508474709438,0.11836382530178301,0.23978001286063205,0.1298949716062547,0.290652717145066,2948.5359999998473,0.2213084730862642,0.3581438381624151,0.42054768875132076
33,3,220,attraction,A,M,A,target,3180.0,0.72,0.68,0.7,11,14,10,1,2,0,True,True,True,0.4497301132072648,0.22137733379717314,0.328892552995562,0.4810806386070021,0.5189193613929979,0.17833285095759363,0.2713972622496712,0.10395051117209102,0.11742682262508215,0.19879727647731749,0.13009527651824454,2052.341999999946,0.4497301132072648,0.22137733379717314,0.328892552995562
33,3,221,attraction,B,M,A,competitor,4620.0,0.75,0.65,0.63,11,14,13,1,2,0,True,False,False,0.45774405810614066,0.15717563533155343,0.3850803065623059,0.49150771310328917,0.5084922868967108,0.3439372554864418,0.11380680261969887,0.031435127066310686,0.12574050826524275,0.1161353305505367,0.2689449760117692,3435.6470000003465,0.15717563533155343,0.45774405810614066,0.3850803065623059
33,3,222,filler,,M,C,,6200.0,0.27,0.47,0.86,37,21,11,0,2,1,False,True,True,0.3476297727083132,0.39870521767342987,0.25366500961825694,0.4464847127036197,0.5535152872963802,0.12194757402523972,0.2256821986830735,0.1878705320616112,0.21083468561181867,0.13666660661676885,0.1169984030014881,5051.351000000257,,,
33,3,223,filler,,M,C,,7980.0,0.16,0.46,0.87,62,21,11,0,2,1,False,False,False,0.5998113679144618,0.09879133595417053,0.30139729613136773,0.3929432237515684,0.6070567762484316,0.30435068519174213,0.2954606827227196,0.01765761936931245,0.08113371658485809,0.07093491919051383,0.23046237694085392,6569.402000000002,,,
33,3,224,compromise,B,M,A,competitor,10370.0,0.75,0.65,0.55,12,14,18,1,0,2,True,True,False,0.3028978619241791,0.24792108964025933,0.44918104843556156,0.4398499048913966,0.5601500951086034,0.17298288045330082,0.12991498147087827,0.15416577801210887,0.09375531162815047,0.11270124642598689,0.33647980200957467,9236.809999999823,0.24792108964025933,0.3028978619241791,0.44918104843556156
33,3,225,attraction,B,L,B,target,6100.0,0.78,0.65,0.63,11,15,14,1,0,2,True,True,True,0.3190730256061155,0.4568922860622927,0.2240346883315918,0.5545767023328588,0.44542329766714117,0.1651594306696479,0.15391359493646758,0.2866612039835635,0.1702310820787292,0.10275606767964741,0.12127862065194438,4535.0119999998715,0.4568922860622927,0.3190730256061155,0.2240346883315918
34,1,1,attraction,B,M,A,competitor,16990.0,0.78,0.62,0.6,10,15,14,1,0,2,True,True,True,0.3381635257902245,0.42000150161423533,0.2418349725955402,0.5188077182971694,0.4811922817028305,0.18762669870110368,0.1505368270891208,0.19558525414820932,0.22441624746602598,0.13559576544785645,0.10623920714768376,13319.0,0.42000150161423533,0.3381635257902245,0.2418349725955402
34,1,2,compromise,A,L,A,target,16100.000000000002,0.78,0.65,0.82,10,14,7,0,2,1,True,False,True,0.43228712497036326,0.3936818448866231,0.17403103014301363,0.5515261386883227,0.4484738613116773,0.25954342560972976,0.17274369936063352,0.1848124254454472,0.20886941944117587,0.1071702876331457,0.06686074250986793,12428.817999999825,0.43228712497036326,0.3936818448866231,0.17403103014301363
34,1,3,attraction,A,L,A,target,8440.0,0.78,0.68,0.76,10,15,9,0,2,1,True,True,True,0.33183071049253304,0.25661574162243295,0.411553547885034,0.44045766515182605,0.559542334848174,0.16960994700716553,0.16222076348536751,0.12075171832776577,0.13586402329466718,0.15009599981689475,0.26145754806813926,6815.637999999861,0.33183071049253304,0.25661574162243295,0.411553547885034
34,1,4,compromise,B,M,B,target,10100.0,0.72,0.65,0.58,9,15,19,2,1,0,True,True,True,0.24598997493734337,0.4150375939849624,0.33897243107769426,0.468922305764411,0.5310776942355889,0.09887218045112782,0.14711779448621554,0.21779448621553885,0.19724310776942355,0.15225563909774437,0.18671679197994986,7980.0,0.4150375939849624,0.24598997493734337,0.33897243107769426
34,1,5,attraction,B,R,B,target,12340.0,0.78,0.65,0.63,10,15,14,0,2,1,True,True,False,0.35500538792677366,0.3583774937470662,0.28661711832616016,0.5212821127957056,0.4787178872042944,0.20833184878334501,0.14667353914342865,0.19260274471518835,0.16577474903187786,0.12034751929717222,0.16626959902898794,10104.071999999855,0.3583774937470662,0.35500538792677366,0.28661711832616016
34,1,6,attraction,B,M,B,target,5980.0,0.78,0.62,0.6,9,15,14,0,1,2,True,False,True,0.3817301678921428,0.35826591424059634,0.26000391786726085,0.48879165221908427,0.5112083477809157,0.24219543034210597,0.13953473755003684,0.18206664355053484,0.17619927069006153,0.06452957832644346,0.19547433954081736,4773.004999999903,0.35826591424059634,0.3817301678921428,0.26000391786726085
34,1,7,attraction,B,M,B,target,5100.0,0.72,0.62,0.6,9,15,14,2,1,0,True,False,False,0.15433306755121975,0.42884418360644594,0.4168227488423343,0.42242392799631523,0.5775760720036848,0.09457530379538746,0.059757763755832284,0.13054923064344842,0.2982949529629975,0.19729939355747933,0.21952335528485498,4049.68299999983,0.42884418360644594,0.15433306755121975,0.4168227488423343
34,1,8,compromise,A,R,B,competitor,9060.0,0.78,0.68,0.85,9,15,7,0,2,1,True,False,False,0.3391632750339226,0.31220276032534366,0.3486339646407337,0.44336566438258007,0.5566343356174199,0.18980202354839548,0.14936125148552712,0.11781744927648981,0.1943853110488539,0.13574619155769477,0.21288777308303894,7418.255999999863,0.3391632750339226,0.31220276032534366,0.3486339646407337
34,1,9,filler,,M,A,,12840.0,0.31,0.38,0.85,32,26,11,1,2,0,False,True,True,0.4946290533079008,0.2951510892480675,0.2102198574440317,0.5055717297460094,0.49442827025399055,0.22226684067864672,0.2723622126292541,0.17899809256098786,0.11615299668707961,0.10430679650637487,0.10591306093765686,9961.0,,,
34,1,10,compromise,B,M,B,target,9840.0,0.75,0.68,0.55,9,14,19,2,1,0,True,True,True,0.25814931650893796,0.33385909568874866,0.40799158780231337,0.3552839116719243,0.6447160883280757,0.07860147213459516,0.1795478443743428,0.09200841219768664,0.24185068349106204,0.18467402733964247,0.22331756046267087,7608.0,0.33385909568874866,0.25814931650893796,0.40799158780231337
34,1,11,compromise,B,M,C,decoy,12810.0,0.72,0.62,0.58,9,14,20,0,2,1,True,True,False,0.3877696799368517,0.2769544496207566,0.3352758704423917,0.667134105624618,0.332865894375382,0.23941155325173352,0.14835812668511814,0.20947511974448454,0.06747932987627206,0.2182474326283999,0.11702843781399182,10373.546999999817,0.2769544496207566,0.3877696799368517,0.3352758704423917
34,1,12,compromise,B,M,C,decoy,10420.0,0.72,0.68,0.55,9,14,20,2,0,1,False,False,False,0.2859626221271213,0.31995145961640115,0.39408591825647754,0.6262113027176861,0.37378869728231395,0.1769100976032128,0.10905252452390851,0.23503941684282922,0.08491204277357194,0.21426178827164402,0.1798241299848335,8326.26299999989,0.31995145961640115,0.2859626221271213,0.39408591825647754
34,1,13,filler,,L,B,,8290.0,0.32,0.48,0.85,31,20,11,2,0,1,False,False,False,0.36746677513904014,0.481709637611617,0.15082358724934286,0.4571498802769638,0.5428501197230362,0.1648609428361483,0.20260583230289184,0.1999543318031619,0.2817553058084551,0.09233460563765356,0.05848898161168933,6411.463999999862,,,
34,1,14,attraction,B,L,B,target,11910.0,0.75,0.65,0.63,9,14,13,2,0,1,True,True,True,0.12935161009573543,0.47432550043516103,0.39632288946910355,0.5267624020887729,0.47323759791122716,0.0714751958224543,0.057876414273281114,0.23716275021758051,0.23716275021758051,0.21812445604873804,0.17819843342036554,9192.0,0.47432550043516103,0.12935161009573543,0.39632288946910355
34,1,15,attraction,B,L,B,target,8750.0,0.75,0.68,0.66,9,14,13,2,0,1,False,False,True,0.26292118906754025,0.39839605833123104,0.33868275260122876,0.45837963017747274,0.5416203698225273,0.09861244804654251,0.1643087410209977,0.16159016584980962,0.2368058924814214,0.1981770162811206,0.14050573632010815,7352.012999999948,0.39839605833123104,0.26292118906754025,0.33868275260122876
34,1,16,attraction,A,M,B,competitor,5350.0,0.78,0.62,0.76,9,15,8,2,1,0,False,True,True,0.183243805429556,0.3765628451412754,0.4401933494291686,0.4737578088395328,0.5262421911604672,0.08504508296544988,0.09819872246410613,0.12246491947024783,0.25409792567102757,0.2662478064038351,0.1739455430253335,4409.425999999861,0.183243805429556,0.3765628451412754,0.4401933494291686
34,1,17,compromise,A,L,B,competitor,6490.0,0.75,0.65,0.85,10,15,8,1,0,2,False,False,False,0.30298479444340154,0.5064764407734185,0.19053876478318002,0.5766848132156936,0.42331518678430635,0.19222827107189788,0.11075652337150366,0.2752018021400413,0.23127463863337713,0.10925474000375446,0.08128402477942556,5327.0,0.30298479444340154,0.5064764407734185,0.19053876478318002
34,1,18,compromise,A,L,B,competitor,5030.0,0.72,0.68,0.82,10,15,7,1,0,2,True,False,True,0.21922888412980665,0.6180395432892576,0.16273157258093576,0.43193884769628205,0.568061152303718,0.11661624563292577,0.10261263849688086,0.23105951774474115,0.38698002554451644,0.08426308431861511,0.07846848826232065,4141.790000000037,0.21922888412980665,0.6180395432892576,0.16273157258093576
34,1,19,attraction,B,L,B,target,24110.0,0.72,0.65,0.63,10,14,13,1,0,2,False,True,True,0.2534517195276323,0.5175042555370222,0.2290440249353455,0.47700401317971325,0.5229959868202867,0.08076728028720345,0.1726844392404288,0.26415782192833986,0.25334643360868236,0.13207891096416993,0.09696511397117558,18027.101999999926,0.5175042555370222,0.2534517195276323,0.2290440249353455
